assay,UniProt_ID,model,params,log_params,taxon,selection_type,seq_len,log_seq_len,MSA_Neff_L,log_msa_depth,MSA_Neff_L_category,upper_segment,rho
CBS_HUMAN_Sun_2020,CBS_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,OrganismalFitness,551,2.741151598851785,3.5,0.5440680443502757,Medium,True,0.293
CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Stability,50,1.6989700043360187,269.65,2.430800424624181,High,True,0.603
CCDB_ECOLI_Adkar_2012,CCDB_ECOLI,Progen3 3B,3000000000.0,9.477121254719663,Prokaryote,Activity,101,2.0043213737826426,168.82,2.227423895933663,High,True,0.487
CCDB_ECOLI_Tripathi_2016,CCDB_ECOLI,Progen3 3B,3000000000.0,9.477121254719663,Prokaryote,OrganismalFitness,101,2.0043213737826426,168.82,2.227423895933663,High,True,0.533
CCR5_HUMAN_Gill_2023,CCR5_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Binding,352,2.546542663478131,182.74,2.261833620575751,High,True,0.338
CD19_HUMAN_Klesmith_2019_FMC_singles,CD19_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Binding,556,2.7450747915820575,0.5,-0.3010299956639812,Low,True,0.158
CP2C9_HUMAN_Amorosi_2021_abundance,CP2C9_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Expression,490,2.690196080028514,165.48,2.2187455122234745,High,True,0.583
CP2C9_HUMAN_Amorosi_2021_activity,CP2C9_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Binding,490,2.690196080028514,165.48,2.2187455122234745,High,True,0.591
CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,Progen3 3B,3000000000.0,9.477121254719663,Eukaryote,Stability,72,1.8573324964312685,48.23,1.6833172619218826,Medium,True,0.568
CUE1_YEAST_Tsuboyama_2023_2MYX,CUE1_YEAST,Progen3 3B,3000000000.0,9.477121254719663,Eukaryote,Stability,52,1.7160033436347992,7.64,0.8830933585756899,Medium,True,0.199
D7PM05_CLYGR_Somermeyer_2022,D7PM05_CLYGR,Progen3 3B,3000000000.0,9.477121254719663,Eukaryote,Activity,235,2.3710678622717363,0.6,-0.2218487496163564,Low,True,0.142
DLG4_HUMAN_Faure_2021,DLG4_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,OrganismalFitness,724,2.859738566197147,0.46,-0.3372421683184259,Low,True,0.57
DLG4_RAT_McLaughlin_2012,DLG4_RAT,Progen3 3B,3000000000.0,9.477121254719663,Eukaryote,Binding,724,2.859738566197147,0.36,-0.44369749923271273,Low,True,0.315
DN7A_SACS2_Tsuboyama_2023_1JIC,DN7A_SACS2,Progen3 3B,3000000000.0,9.477121254719663,Prokaryote,Stability,55,1.7403626894942439,24.82,1.394801777162711,Medium,True,0.202
DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Stability,65,1.8129133566428555,547.68,2.7385268817938018,High,True,0.724
DOCK1_MOUSE_Tsuboyama_2023_2M0Y,DOCK1_MOUSE,Progen3 3B,3000000000.0,9.477121254719663,Eukaryote,Stability,66,1.8195439355418688,368.28,2.5661781344794474,High,True,0.199
DYR_ECOLI_Nguyen_2023,DYR_ECOLI,Progen3 3B,3000000000.0,9.477121254719663,Prokaryote,OrganismalFitness,159,2.2013971243204513,337.1,2.527758752520972,High,True,0.292
DYR_ECOLI_Thompson_2019,DYR_ECOLI,Progen3 3B,3000000000.0,9.477121254719663,Prokaryote,OrganismalFitness,159,2.2013971243204513,77.51,1.8893577368889316,Medium,True,0.393
ENV_HV1B9_DuenasDecamp_2016,ENV_HV1B9,Progen3 3B,3000000000.0,9.477121254719663,Virus,OrganismalFitness,853,2.930949031167523,47.92,1.680516809381255,Medium,True,0.351
ENV_HV1BR_Haddox_2016,ENV_HV1BR,Progen3 3B,3000000000.0,9.477121254719663,Virus,OrganismalFitness,861,2.935003151453655,43.39,1.637389650129212,Medium,True,0.337
ENVZ_ECOLI_Ghose_2023,ENVZ_ECOLI,Progen3 3B,3000000000.0,9.477121254719663,Prokaryote,Activity,60,1.7781512503836436,4595.33,3.6623167044126537,High,True,0.187
EPHB2_HUMAN_Tsuboyama_2023_1F0M,EPHB2_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Stability,66,1.8195439355418688,126.33,2.1015064961399275,High,True,0.663
ERBB2_HUMAN_Elazar_2016,ERBB2_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Expression,1255,3.098643725817057,0.32,-0.494850021680094,Low,True,0.557
ESTA_BACSU_Nutschel_2020,ESTA_BACSU,Progen3 3B,3000000000.0,9.477121254719663,Prokaryote,Stability,212,2.326335860928751,313.28,2.495932670123044,High,True,0.302
F7YBW8_MESOW_Ding_2023,F7YBW8_MESOW,Progen3 3B,3000000000.0,9.477121254719663,Prokaryote,OrganismalFitness,93,1.968482948553935,176.23,2.2460798412237666,High,True,0.356
F7YBW8_MESOW_Aakre_2015,F7YBW8_MESOW,Progen3 3B,3000000000.0,9.477121254719663,Prokaryote,OrganismalFitness,93,1.968482948553935,176.23,2.2460798412237666,High,True,0.384
FECA_ECOLI_Tsuboyama_2023_2D1U,FECA_ECOLI,Progen3 3B,3000000000.0,9.477121254719663,Prokaryote,Stability,72,1.8573324964312685,141.6,2.15106325335375,High,True,0.376
FKBP3_HUMAN_Tsuboyama_2023_2KFV,FKBP3_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Stability,69,1.8388490907372552,1.85,0.26717172840301384,Medium,True,0.275
GAL4_YEAST_Kitzman_2015,GAL4_YEAST,Progen3 3B,3000000000.0,9.477121254719663,Eukaryote,OrganismalFitness,881,2.9449759084120477,10.02,1.000867721531227,Medium,True,0.536
GCN4_YEAST_Staller_2018,GCN4_YEAST,Progen3 3B,3000000000.0,9.477121254719663,Eukaryote,Binding,281,2.44870631990508,0.66,-0.1804560644581313,Low,True,0.129
GDIA_HUMAN_Silverstein_2021,GDIA_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,OrganismalFitness,447,2.6503075231319366,0.8,-0.09691001300805639,Low,True,0.356
GFP_AEQVI_Sarkisyan_2016,GFP_AEQVI,Progen3 3B,3000000000.0,9.477121254719663,Eukaryote,Activity,238,2.376576957056512,0.06,-1.2218487496163564,Low,True,0.632
GLPA_HUMAN_Elazar_2016,GLPA_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Expression,150,2.1760912590556813,0.51,-0.2924298239020636,Low,True,0.36
GRB2_HUMAN_Faure_2021,GRB2_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,OrganismalFitness,217,2.3364597338485296,6.78,0.8312296938670634,Medium,True,0.425
HCP_LAMBD_Tsuboyama_2023_2L6Q,HCP_LAMBD,Progen3 3B,3000000000.0,9.477121254719663,Virus,Stability,55,1.7403626894942439,30.76,1.4879863311293935,Medium,True,0.491
HECD1_HUMAN_Tsuboyama_2023_3DKM,HECD1_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Stability,72,1.8573324964312685,17.22,1.236033147117636,Medium,True,0.22
HEM3_HUMAN_Loggerenberg_2023,HEM3_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Activity,361,2.5575072019056577,32.84,1.5164031484474032,Medium,True,0.379
HIS7_YEAST_Pokusaeva_2019,HIS7_YEAST,Progen3 3B,3000000000.0,9.477121254719663,Eukaryote,OrganismalFitness,220,2.342422680822206,23.97,1.3796680340336538,Medium,True,0.483
HMDH_HUMAN_Jiang_2019,HMDH_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,OrganismalFitness,888,2.948412965778601,0.58,-0.23657200643706275,Low,True,0.169
HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,HSP82_YEAST,Progen3 3B,3000000000.0,9.477121254719663,Eukaryote,OrganismalFitness,709,2.8506462351830666,6.47,0.8109042806687004,Medium,True,0.369
HSP82_YEAST_Flynn_2019,HSP82_YEAST,Progen3 3B,3000000000.0,9.477121254719663,Eukaryote,OrganismalFitness,709,2.8506462351830666,5.45,0.7363965022766424,Medium,True,0.407
HSP82_YEAST_Mishra_2016,HSP82_YEAST,Progen3 3B,3000000000.0,9.477121254719663,Eukaryote,OrganismalFitness,709,2.8506462351830666,5.45,0.7363965022766424,Medium,True,0.528
HXK4_HUMAN_Gersing_2022_activity,HXK4_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,OrganismalFitness,465,2.667452952889954,4.99,0.69810054562339,Medium,True,0.4
HXK4_HUMAN_Gersing_2023_abundance,HXK4_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Expression,465,2.667452952889954,5.38,0.7307822756663892,Medium,True,0.315
I6TAH8_I68A0_Doud_2015,I6TAH8_I68A0,Progen3 3B,3000000000.0,9.477121254719663,Virus,OrganismalFitness,498,2.6972293427597176,2.15,0.33243845991560533,Medium,True,0.342
IF1_ECOLI_Kelsic_2016,IF1_ECOLI,Progen3 3B,3000000000.0,9.477121254719663,Prokaryote,OrganismalFitness,72,1.8573324964312685,536.24,2.72935920638567,High,True,0.481
ILF3_HUMAN_Tsuboyama_2023_2L33,ILF3_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Stability,71,1.8512583487190752,309.51,2.490674685261338,High,True,0.338
ISDH_STAAW_Tsuboyama_2023_2LHR,ISDH_STAAW,Progen3 3B,3000000000.0,9.477121254719663,Prokaryote,Stability,55,1.7403626894942439,713.67,2.8534974410356244,High,True,0.413
KCNE1_HUMAN_Muhammad_2023_expression,KCNE1_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Expression,129,2.110589710299249,1.74,0.24054924828259971,Medium,True,0.163
KCNE1_HUMAN_Muhammad_2023_function,KCNE1_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Activity,129,2.110589710299249,1.74,0.24054924828259971,Medium,True,0.641
KCNH2_HUMAN_Kozek_2020,KCNH2_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Activity,1159,3.064083435963596,6.29,0.798650645445269,Medium,True,0.54
KCNJ2_MOUSE_Coyote-Maestas_2022_function,KCNJ2_MOUSE,Progen3 3B,3000000000.0,9.477121254719663,Eukaryote,Activity,428,2.6314437690131722,5.28,0.7226339225338123,Medium,True,0.258
KCNJ2_MOUSE_Coyote-Maestas_2022_surface,KCNJ2_MOUSE,Progen3 3B,3000000000.0,9.477121254719663,Eukaryote,Expression,428,2.6314437690131722,5.28,0.7226339225338123,Medium,True,0.249
KKA2_KLEPN_Melnikov_2014,KKA2_KLEPN,Progen3 3B,3000000000.0,9.477121254719663,Prokaryote,OrganismalFitness,264,2.4216039268698313,298.65,2.475162519083091,High,True,0.618
LGK_LIPST_Klesmith_2015,LGK_LIPST,Progen3 3B,3000000000.0,9.477121254719663,Eukaryote,Activity,439,2.6424645202421213,18.83,1.2748503200166648,Medium,True,0.499
LYAM1_HUMAN_Elazar_2016,LYAM1_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Expression,372,2.5705429398818973,1.09,0.037426497940623665,Medium,True,0.381
MAFG_MOUSE_Tsuboyama_2023_1K1V,MAFG_MOUSE,Progen3 3B,3000000000.0,9.477121254719663,Eukaryote,Stability,41,1.6127838567197355,3.89,0.5899496013257077,Medium,True,0.528
MBD11_ARATH_Tsuboyama_2023_6ACV,MBD11_ARATH,Progen3 3B,3000000000.0,9.477121254719663,Eukaryote,Stability,66,1.8195439355418688,24.91,1.3963737275365065,Medium,True,0.44
MET_HUMAN_Estevam_2023,MET_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Activity,287,2.4578818967339924,17.78,1.249931756634195,Medium,True,0.5
MK01_HUMAN_Brenan_2016,MK01_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,OrganismalFitness,360,2.5563025007672873,25.98,1.4146391467370092,Medium,True,0.067
MLAC_ECOLI_MacRae_2023,MLAC_ECOLI,Progen3 3B,3000000000.0,9.477121254719663,Prokaryote,OrganismalFitness,211,2.3242824552976926,37.67,1.5759956202032677,Medium,True,0.308
MSH2_HUMAN_Jia_2020,MSH2_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,OrganismalFitness,934,2.9703468762300935,11.71,1.0685568950723632,Medium,True,0.299
MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,Progen3 3B,3000000000.0,9.477121254719663,Prokaryote,OrganismalFitness,330,2.5185139398778875,82.51,1.9165065871151556,Medium,True,0.722
MTHR_HUMAN_Weile_2021,MTHR_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,OrganismalFitness,656,2.8169038393756605,0.99,-0.004364805402450088,Low,True,0.27
MYO3_YEAST_Tsuboyama_2023_2BTT,MYO3_YEAST,Progen3 3B,3000000000.0,9.477121254719663,Eukaryote,Stability,61,1.7853298350107671,208.4,2.3188977146274867,High,True,0.269
NCAP_I34A1_Doud_2015,NCAP_I34A1,Progen3 3B,3000000000.0,9.477121254719663,Virus,OrganismalFitness,498,2.6972293427597176,2.15,0.33243845991560533,Medium,True,0.384
NKX31_HUMAN_Tsuboyama_2023_2L9R,NKX31_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Stability,61,1.7853298350107671,147.96,2.1701443226433565,High,True,0.542
NPC1_HUMAN_Erwood_2022_HEK293T,NPC1_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Activity,1278,3.1065308538223815,0.67,-0.17392519729917355,Low,True,0.579
NPC1_HUMAN_Erwood_2022_RPE1,NPC1_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Activity,1278,3.1065308538223815,0.67,-0.17392519729917355,Low,True,0.423
NRAM_I33A0_Jiang_2016,NRAM_I33A0,Progen3 3B,3000000000.0,9.477121254719663,Virus,OrganismalFitness,453,2.656098202012832,15.93,1.2022157758011316,Medium,True,0.631
NUD15_HUMAN_Suiter_2020,NUD15_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Expression,164,2.214843848047698,281.51,2.4494938267812603,High,True,0.568
NUSA_ECOLI_Tsuboyama_2023_1WCL,NUSA_ECOLI,Progen3 3B,3000000000.0,9.477121254719663,Prokaryote,Stability,69,1.8388490907372552,598.86,2.777325305972129,High,True,0.489
NUSG_MYCTU_Tsuboyama_2023_2MI6,NUSG_MYCTU,Progen3 3B,3000000000.0,9.477121254719663,Prokaryote,Stability,55,1.7403626894942439,320.33,2.5055976137320095,High,True,0.388
OBSCN_HUMAN_Tsuboyama_2023_1V1C,OBSCN_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Stability,65,1.8129133566428555,378.54,2.578111777789627,High,True,0.643
ODP2_GEOSE_Tsuboyama_2023_1W4G,ODP2_GEOSE,Progen3 3B,3000000000.0,9.477121254719663,Prokaryote,Stability,44,1.6434526764861874,397.86,2.5997302782956524,High,True,0.198
OPSD_HUMAN_Wan_2019,OPSD_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Expression,348,2.5415792439465807,107.19,2.0301542709221025,High,True,0.537
OTC_HUMAN_Lo_2023,OTC_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Activity,354,2.5490032620257876,53.97,1.7321524180652137,Medium,True,0.568
OTU7A_HUMAN_Tsuboyama_2023_2L2D,OTU7A_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Stability,42,1.6232492903979006,12395.25,4.0932552904846835,High,True,0.347
OXDA_RHOTO_Vanella_2023_activity,OXDA_RHOTO,Progen3 3B,3000000000.0,9.477121254719663,Eukaryote,Activity,364,2.561101383649056,271.28,2.43341777677003,High,True,0.353
OXDA_RHOTO_Vanella_2023_expression,OXDA_RHOTO,Progen3 3B,3000000000.0,9.477121254719663,Eukaryote,Expression,364,2.561101383649056,271.28,2.43341777677003,High,True,0.303
P53_HUMAN_Giacomelli_2018_Null_Etoposide,P53_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,OrganismalFitness,393,2.5943925503754266,0.39,-0.4089353929735008,Low,True,0.417
P53_HUMAN_Giacomelli_2018_Null_Nutlin,P53_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,OrganismalFitness,393,2.5943925503754266,0.39,-0.4089353929735008,Low,True,0.42
P53_HUMAN_Giacomelli_2018_WT_Nutlin,P53_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,OrganismalFitness,393,2.5943925503754266,0.39,-0.4089353929735008,Low,True,0.473
P53_HUMAN_Kotler_2018,P53_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,OrganismalFitness,393,2.5943925503754266,0.37,-0.431798275933005,Low,True,0.48
P84126_THETH_Chan_2017,P84126_THETH,Progen3 3B,3000000000.0,9.477121254719663,Prokaryote,OrganismalFitness,254,2.404833716619938,41.7,1.6201360549737576,Medium,True,0.654
PA_I34A1_Wu_2015,PA_I34A1,Progen3 3B,3000000000.0,9.477121254719663,Virus,OrganismalFitness,716,2.8549130223078554,1.75,0.24303804868629444,Medium,True,0.504
PABP_YEAST_Melamed_2013,PABP_YEAST,Progen3 3B,3000000000.0,9.477121254719663,Eukaryote,OrganismalFitness,577,2.7611758131557314,1.42,0.15228834438305647,Medium,True,0.686
PAI1_HUMAN_Huttinger_2021,PAI1_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Activity,402,2.60422605308447,30.34,1.4820155764507117,Medium,True,0.399
PHOT_CHLRE_Chen_2023,PHOT_CHLRE,Progen3 3B,3000000000.0,9.477121254719663,Eukaryote,Activity,118,2.0718820073061255,5215.65,3.717308440053486,High,True,0.722
PIN1_HUMAN_Tsuboyama_2023_1I6C,PIN1_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Stability,39,1.591064607026499,287.66,2.458879476116883,High,True,0.685
PITX2_HUMAN_Tsuboyama_2023_2L7M,PITX2_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Stability,52,1.7160033436347992,191.76,2.2827580210255976,High,True,0.509
PKN1_HUMAN_Tsuboyama_2023_1URF,PKN1_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Stability,71,1.8512583487190752,772.42,2.8878535102875573,High,True,0.303
POLG_CXB3N_Mattenberger_2021,POLG_CXB3N,Progen3 3B,3000000000.0,9.477121254719663,Virus,OrganismalFitness,2185,3.3394514413064407,1.79,0.2528530309798932,Medium,True,0.385
POLG_DEN26_Suphatrakul_2023,POLG_DEN26,Progen3 3B,3000000000.0,9.477121254719663,Virus,OrganismalFitness,900,2.9542425094393248,0.55,-0.2596373105057561,Low,True,0.402
POLG_HCVJF_Qi_2014,POLG_HCVJF,Progen3 3B,3000000000.0,9.477121254719663,Virus,OrganismalFitness,3033,3.4818724103106633,41.97,1.62293896921149,Medium,True,0.47
POLG_PESV_Tsuboyama_2023_2MXD,POLG_PESV,Progen3 3B,3000000000.0,9.477121254719663,Virus,Stability,53,1.724275869600789,262.74,2.419526195575769,High,True,0.215
PPARG_HUMAN_Majithia_2016,PPARG_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Activity,505,2.7032913781186614,6.24,0.795184589682424,Medium,True,0.535
PPM1D_HUMAN_Miller_2022,PPM1D_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,OrganismalFitness,605,2.781755374652469,0.56,-0.25181197299379954,Low,True,0.546
PR40A_HUMAN_Tsuboyama_2023_1UZC,PR40A_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Stability,63,1.7993405494535817,56.72,1.7537362221750101,Medium,True,0.77
PRKN_HUMAN_Clausen_2023,PRKN_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Expression,465,2.667452952889954,0.37,-0.431798275933005,Low,True,0.599
PSAE_PICP2_Tsuboyama_2023_1PSE,PSAE_PICP2,Progen3 3B,3000000000.0,9.477121254719663,Prokaryote,Stability,68,1.8325089127062364,1.85,0.26717172840301384,Medium,True,0.542
PTEN_HUMAN_Matreyek_2021,PTEN_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Expression,403,2.6053050461411096,3.72,0.5705429398818975,Medium,True,0.326
PTEN_HUMAN_Mighell_2018,PTEN_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Activity,403,2.6053050461411096,3.72,0.5705429398818975,Medium,True,0.328
Q2N0S5_9HIV1_Haddox_2018,Q2N0S5_9HIV1,Progen3 3B,3000000000.0,9.477121254719663,Virus,OrganismalFitness,860,2.934498451243568,42.86,1.6320521667058099,Medium,True,0.501
Q53Z42_HUMAN_McShan_2019_binding-TAPBPR,Q53Z42_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Binding,365,2.5622928644564746,13.24,1.1218879851036812,Medium,True,0.256
Q53Z42_HUMAN_McShan_2019_expression,Q53Z42_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Expression,365,2.5622928644564746,13.24,1.1218879851036812,Medium,True,0.471
Q59976_STRSQ_Romero_2015,Q59976_STRSQ,Progen3 3B,3000000000.0,9.477121254719663,Prokaryote,Activity,501,2.699837725867246,27.97,1.4466924663715273,Medium,True,0.678
Q6WV12_9MAXI_Somermeyer_2022,Q6WV12_9MAXI,Progen3 3B,3000000000.0,9.477121254719663,Eukaryote,Activity,222,2.346352974450639,0.44,-0.3565473235138126,Low,True,0.002
Q837P4_ENTFA_Meier_2023,Q837P4_ENTFA,Progen3 3B,3000000000.0,9.477121254719663,Prokaryote,Activity,589,2.7701152947871015,90.8,1.958085848521085,Medium,True,0.35
Q837P5_ENTFA_Meier_2023,Q837P5_ENTFA,Progen3 3B,3000000000.0,9.477121254719663,Prokaryote,Activity,571,2.756636108245848,95.02,1.9778150260831866,Medium,True,0.385
Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,Progen3 3B,3000000000.0,9.477121254719663,Eukaryote,Activity,238,2.376576957056512,0.51,-0.2924298239020636,Low,True,0.247
R1AB_SARS2_Flynn_2022,R1AB_SARS2,Progen3 3B,3000000000.0,9.477121254719663,Virus,OrganismalFitness,306,2.48572142648158,1.14,0.05690485133647256,Medium,True,0.147
RAD_ANTMA_Tsuboyama_2023_2CJJ,RAD_ANTMA,Progen3 3B,3000000000.0,9.477121254719663,Eukaryote,Stability,54,1.7323937598229686,777.81,2.8908735224022113,High,True,0.416
RAF1_HUMAN_Zinkus-Boltz_2019,RAF1_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,OrganismalFitness,648,2.8115750058705933,0.59,-0.22914798835785583,Low,True,0.359
RASH_HUMAN_Bandaru_2017,RASH_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Activity,189,2.2764618041732443,125.77,2.0995770609167086,High,True,0.382
RASK_HUMAN_Weng_2022_abundance,RASK_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Expression,188,2.27415784926368,146.37,2.1654520728319286,High,True,0.352
RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Binding,188,2.27415784926368,146.37,2.1654520728319286,High,True,0.48
RBP1_HUMAN_Tsuboyama_2023_2KWH,RBP1_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Stability,52,1.7160033436347992,976.49,2.9896678001409684,High,True,0.288
RCD1_ARATH_Tsuboyama_2023_5OAO,RCD1_ARATH,Progen3 3B,3000000000.0,9.477121254719663,Eukaryote,Stability,57,1.7558748556724915,28.23,1.4507108781469193,Medium,True,0.472
RCRO_LAMBD_Tsuboyama_2023_1ORC,RCRO_LAMBD,Progen3 3B,3000000000.0,9.477121254719663,Virus,Stability,63,1.7993405494535817,803.73,2.905110179092208,High,True,0.554
RD23A_HUMAN_Tsuboyama_2023_1IFY,RD23A_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Stability,44,1.6434526764861874,182.36,2.260929583529925,High,True,0.55
RDRP_I33A0_Li_2023,RDRP_I33A0,Progen3 3B,3000000000.0,9.477121254719663,Virus,OrganismalFitness,757,2.8790958795000727,1.52,0.18184358794477254,Medium,True,0.448
REV_HV1H2_Fernandes_2016,REV_HV1H2,Progen3 3B,3000000000.0,9.477121254719663,Virus,OrganismalFitness,116,2.0644579892269186,104.82,2.0204441553665746,High,True,0.243
RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,Progen3 3B,3000000000.0,9.477121254719663,Prokaryote,Stability,55,1.7403626894942439,258.65,2.412712482745101,High,True,0.181
RL20_AQUAE_Tsuboyama_2023_1GYZ,RL20_AQUAE,Progen3 3B,3000000000.0,9.477121254719663,Prokaryote,Stability,59,1.7708520116421442,1816.95,3.2593429762772845,High,True,0.628
RL40A_YEAST_Mavor_2016,RL40A_YEAST,Progen3 3B,3000000000.0,9.477121254719663,Eukaryote,OrganismalFitness,128,2.1072099696478683,30.52,1.4845845292828428,Medium,True,0.463
RL40A_YEAST_Roscoe_2013,RL40A_YEAST,Progen3 3B,3000000000.0,9.477121254719663,Eukaryote,OrganismalFitness,128,2.1072099696478683,30.52,1.4845845292828428,Medium,True,0.529
RL40A_YEAST_Roscoe_2014,RL40A_YEAST,Progen3 3B,3000000000.0,9.477121254719663,Eukaryote,Activity,128,2.1072099696478683,30.52,1.4845845292828428,Medium,True,0.362
RNC_ECOLI_Weeks_2023,RNC_ECOLI,Progen3 3B,3000000000.0,9.477121254719663,Prokaryote,Activity,226,2.3541084391474008,70.7,1.8494194137968993,Medium,True,0.437
RPC1_BP434_Tsuboyama_2023_1R69,RPC1_BP434,Progen3 3B,3000000000.0,9.477121254719663,Virus,Stability,61,1.7853298350107671,9091.45,3.958633154594723,High,True,0.719
RPC1_LAMBD_Li_2019_high-expression,RPC1_LAMBD,Progen3 3B,3000000000.0,9.477121254719663,Virus,Activity,237,2.374748346010104,121.45,2.0843975191411492,High,True,0.444
RPC1_LAMBD_Li_2019_low-expression,RPC1_LAMBD,Progen3 3B,3000000000.0,9.477121254719663,Virus,Activity,237,2.374748346010104,121.45,2.0843975191411492,High,True,0.506
RS15_GEOSE_Tsuboyama_2023_1A32,RS15_GEOSE,Progen3 3B,3000000000.0,9.477121254719663,Prokaryote,Stability,63,1.7993405494535817,68.91,1.8382822499146885,Medium,True,0.293
S22A1_HUMAN_Yee_2023_abundance,S22A1_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Expression,553,2.7427251313046983,62.71,1.7973368007753499,Medium,True,0.603
S22A1_HUMAN_Yee_2023_activity,S22A1_HUMAN,Progen3 3B,3000000000.0,9.477121254719663,Human,Activity,553,2.7427251313046983,62.71,1.7973368007753499,Medium,True,0.561
SAV1_MOUSE_Tsuboyama_2023_2YSB,SAV1_MOUSE,Progen3 3B,3000000000.0,9.477121254719663,Eukaryote,Stability,43,1.6334684555795864,105.1,2.021602716028242,High,True,0.521
SBI_STAAM_Tsuboyama_2023_2JVG,SBI_STAAM,Progen3 3B,3000000000.0,9.477121254719663,Prokaryote,Stability,56,1.7481880270062005,27.03,1.4318460456987254,Medium,True,0.306
